text,tag,name
Environmental tobacco smoke and coronary heart disease .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Coupling of hemodynamic measurements with oxygen during exercise does not improve risk stratification in patients with heart failure .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Presenilin polymorphisms in Alzheimer 's disease .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Autoimmune enteropathy in adults .,"['DISONLY', 'DISONLY', 'O', 'O', 'O']",DISONLY
Cyclosporiasis and raspberries .,"['DISONLY', 'O', 'O', 'O']",DISONLY
Comparison of two methods of screening for genital chlamydial infection in women attending in general practice : cross sectional survey .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Battling HI on many fronts .,"['O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Researchers make slow headway in managing dry mouth .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Assessment of fetal nuchal translucency test for Down 's syndrome .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Death rates from childhood leukaemia near nuclear sites .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Haemoptysis : a rare cause .,"['DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Human papillomavirus types 52 and 58 are prevalent in cervical cancer from Chinese women .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Malnutrition and microcephaly in Australian aboriginal children .,"['DISONLY', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Generalised caseous lymphadenitis .,"['O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Cervical cancer screening .,"['DISONLY', 'DISONLY', 'O', 'O']",DISONLY
Fetal nuchal translucency test for Down 's syndrome .,"['O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Treatment of hypertension in elderly patients .,"['O', 'O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Ultrasonographic evaluation of parathyroid hyperplasia .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Misconceptions about mosaicism .,"['O', 'O', 'DISONLY', 'O']",DISONLY
Poppy tea and the baker 's first seizure .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Fever in Africa : do patients know when they are hot ? ||DISONLY,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Evaluation and management of traumatic lacerations .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Atrial fibrillation begets trouble .,"['DISONLY', 'DISONLY', 'O', 'O', 'O']",DISONLY
Fever in Africa and WHO recommendation .,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
`` Whiplash '' injury of the cervical spine : value of modern diagnostic imaging ||DISONLY,"['DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Ion composition of airway surface liquid of patients with cystic fibrosis as compared with normal and disease-control subjects .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
More on infertility .,"['O', 'O', 'DISONLY', 'O']",DISONLY
Dermatobia -- tropical myiasis .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
"Progressive sensorineural hearing loss , subjective tinnitus and vertigo caused by elevated blood lipids .","['O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'DISONLY', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Chronic telogen effluvium : potential complication for clinical trials in female androgenetic alopecia ? ||DISONLY,"['O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O']",DISONLY
Wegener 's granulomatosis from infancy to adolescence .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Survey on rotavirus infections in a German pediatric hospital .,"['O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Stroke incidence rates among black residents of Harare -- a prospective community-based study .,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Predicting functional appliance treatment outcome in Class II malocclusions -- a review .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
"Update : influenza activity -- worldwide , March-August 1997 .","['O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"Water fluoridation , tooth decay in 5 year olds , and social deprivation measured by the Jarman score : analysis of data from British dental surveys .","['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
The diabetes audit and research in Tayside Scotland ( DARTS ) study : electronic record linkage to create a diabetes register .,"['O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Should we screen for gestational diabetes ? ||DISONLY,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O']",DISONLY
Managing endophthalmitis .,"['O', 'DISONLY', 'O']",DISONLY
Practice parameters for the assessment and treatment of children and adolescents with schizophrenia .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Leprosy beyond the year 2000 .,"['DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Pure alexia could not be a disconnection syndrome .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Cure of Helicobacter pylori infection improves gastric acid secretion in patients with corpus gastritis .,"['O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Pediatric cervical spine injury sustained in falls from low heights .,"['DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
EU directive on bovine spongiform encephalopathy will not affect drugs .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Management of patients with HIV/AIDS .,"['O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Pregnancy outcomes in women with gestational diabetes compared with the general obstetric population .,"['O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"Recombinant human DNase ( rhDNase ) influences phospholipid composition , surface activity , rheology and consecutively clearance indices of cystic fibrosis sputum .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O']",DISONLY
Lumbar puncture need n't be a headache .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Incidence of dog bite injuries treated in emergency departments .,"['O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Comparison of three methods used for assessment of pain in dogs .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O']",DISONLY
Septic arthritis .,"['DISONLY', 'DISONLY', 'O']",DISONLY
Brain tumours and mobile phones ? ||DISONLY,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
"Lung cancer , tobacco smoking and environmental factors in Denmark ||DISONLY","['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Case 30-1997 : pulmonary interstitial emphysema in infancy .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O']",DISONLY
schizophrenia as failure of hemispheric dominance for language .,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Late prenatal ultrasound features of hydrometrocolpos secondary to cloacal anomaly : case reports and review of the literature .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Familial and primary ( AL ) cardiac amyloidosis : echocardiographically similar diseases with distinctly different clinical outcomes .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"Diabetic retinopathy , promoter ( 4G/5G ) polymorphism of PAI-1 gene , and PAI-1 activity in Pima Indians with type 2 diabetes .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Evaluation of diagnostic peritoneal lavage in stable patients with gunshot wounds to the abdomen .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Cerebral abscesses in a patient with AIDS caused by methicillin-resistant Staphylococcus aureus ( MRSA ) ||DISONLY,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
A randomised comparison of the EuroQol and Short Form-36 after stroke .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Clinical significance of Blastocystis hominis infection : epidemiologic study ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Where next in the treatment of rectal cancer ? ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O']",DISONLY
Chronic leg ulcers : beware the 'wolf in sheep 's clothing ! '. ||DISONLY,"['O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Sudden cryptococcal deafness .,"['O', 'DISONLY', 'DISONLY', 'O']",DISONLY
HIV and AIDS awareness : an evaluation of a short training programme for midwives .,"['O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Occupational asthma due to porcine pancreatic amylase .,"['O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
The influence of allergy and smoking on the sulphation of nasal mucins .,"['O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
A comparison of the early outcome of acute myocardial infarction in women and men .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Management of life-threatening acid-base disorders .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Emergency ! Meningococcal disease .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Does hyperglycemia really cause coronary heart disease ? ||DISONLY,"['O', 'DISONLY', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O']",DISONLY
Diagnosis and therapy of primary stomach lymphoma .,"['O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Ovine Johne 's disease .,"['DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Effect of HAART on natural history of AIDS-related opportunistic disorders .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Psoas abscess .,"['DISONLY', 'DISONLY', 'O']",DISONLY
Bullous eruption in a patient with systemic lupus erythematosus : mite dermatitis caused by Cheyletiella blakei .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Metastatic malignant mesothelioma presenting as colonic polyps .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Congenital diaphragmatic hernia : what happens after discharge ? ||DISONLY,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Localized Darier disease .,"['O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Fulminant hepatic failure in murine hepatitis virus strain 3 infection : tissue-specific expression of a novel fgl2 prothrombinase .,"['O', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Reflex sympathetic dystrophy : fact and fiction .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Acute hydrocephalus and brain abscess in Listeria monocytogenes meningitis ||DISONLY,"['DISONLY', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
A population-based registry on paraproteinaemia in The Netherlands .,"['O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Genetic testing for cancer risk : how to reconcile the conflicts .,"['O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
The role of the school in the management of attention deficit hyperactivity disorder .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Toxic shock syndrome without rash in a young child : link with syndrome of hemorrhagic shock and encephalopathy ? ||DISONLY,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'O', 'O']",DISONLY
Mediastinal growing teratoma syndrome .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Fibromyalgia -- out of control ? ||DISONLY,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Fibromyalgia : La Maladie est Morte .,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Cyclin D1 overexpression in malignant lymphomas .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Spontaneous exfoliation of teeth following severe elemental mercury poisoning : case report and histological investigation for mechanism .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Small cell lung cancer can express CD34 antigen .,"['DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
X inactivation in females with X-linked disease .,"['O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Abdominal tuberculosis involving hepatic hilar lymph nodes .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
A cause of portal vein thrombosis and portal hypertension .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Analgesic nephropathy .,"['DISONLY', 'DISONLY', 'O']",DISONLY
Translocations of 11q13 in mantle cell lymphoma fail to disrupt the S mu bp-2 gene .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Treatment of postmenopausal osteoporosis .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Fascioloidiasis in game-ranched elk from Montana .,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Connexin-26 mutations in sporadic non-syndromal sensorineural deafness .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Lyme disease presenting as Tourette 's syndrome .,"['DISONLY', 'DISONLY', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Treatment of hypertensive patients with diabetes .,"['O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Dimension in defining tumor response .,"['O', 'O', 'O', 'DISONLY', 'O', 'O']",DISONLY
Preoperative thromboxane A2/prostaglandin H2 receptor activity predicts early graft thrombosis .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Hypertension treatment and control in sub-Saharan Africa : the epidemiological basis for policy .,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"A discriminant function for preeclampsia : case-control study of minor hemoglobins , red cell enzymes , and clinical laboratory values .","['O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
The obstetric experience of carriers of haemophilia .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
"Acquired haemophilia , an unusual cause of severe postpartum haemorrhage .","['O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Zoonotic and viral infection in fetal loss after 12 weeks .,"['O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Biobehavioral pain research : a multi-institute assessment of cross-cutting issues and research needs .,"['O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Psychosexual problems .,"['DISONLY', 'DISONLY', 'O']",DISONLY
Use of a modified version of the Overt Aggression Scale in the measurement and assessment of aggressive behaviours following brain injury .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
"Ectopic pregnancy recurrence : role of gynecologic , obstetric , contraceptive and smoking history ||DISONLY","['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
The use of implantable venous access devices ( IVADs ) in children with hemophilia .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Nephrotic syndrome associated with hypocomplementemia in a 4-year-old boy with hemophilia B .,"['DISONLY', 'DISONLY', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Risk factors for HIV-1 infection among pregnant women in French Guiana .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Angiogenesis in inflammatory disease .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Epidemiology and association with extra-gastrointestinal diseases .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Extra-gastrointestinal diseases and Helicobacter pylori .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Dyspepsia .,"['DISONLY', 'O']",DISONLY
"Histologic diagnosis of chronic hepatitis , grading and staging ||DISONLY","['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Psychobiology of Postraumatic Stress Disorder .,"['O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
"Exon/intron structure of the human AF-4 gene , a member of the AF-4/LAF-4/FMR-2 gene family coding for a nuclear protein with structural alterations in acute leukaemia .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
A protein with a novel calcium-binding domain associated with calcareous corpuscles in Echinococcus granulosus .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Pendred syndrome is caused by mutations in a putative sulphate transporter gene ( PDS ) .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
The Italian Association for the Study of Glaucoma .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Infectious diseases : their impact on dentistry .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Serologic evidence for mother-to-child transmission of Kaposi sarcoma-associated herpesvirus infection .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
The TSG101 tumor susceptibility gene is located in chromosome 11 band p15 and is mutated in human breast cancer .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
New developments in the treatment of diabetes and hyperlipidemias ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'DISONLY', 'O']",DISONLY
Golf injuries .,"['DISONLY', 'DISONLY', 'O']",DISONLY
Prevention of ankle injuries .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
"Subcutaneous hematomas , reduced Quick value .","['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Factor VII deficiency ||DISONLY,"['DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Mononucleosis infectiosa ( Epstein-Barr virus infection ||DISONLY,"['DISONLY', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Morphology and molecular biology of malignant soft tissue sarcomas ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Surgical aspects in the multidisciplinary treatment of soft tissue sarcomas ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Spinal muscular atrophy : where are we in 1998 ? ||DISONLY,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
